SDSS,Plate,MJD,Fiber,RA,Dec,umag,gmag,rmag,imag,zmag,Teff,logg,Mass,Type,spec_file,filename,object_name,plate,mjd,fiberid,z,J0410_mag,J0410_err,J0430_mag,J0430_err,iSDSS_mag,iSDSS_err,J0660_mag,J0660_err,rSDSS_mag,rSDSS_err,J0515_mag,J0515_err,zSDSS_mag,zSDSS_err,J0378_mag,J0378_err,gSDSS_mag,gSDSS_err,J0395_mag,J0395_err,uJAVA_mag,uJAVA_err,J0861_mag,J0861_err
001339.20+001924.3,1089,52913,480,3.4133338,0.32341956,15.77,15.37,15.43,15.49,15.67,9419.0,8.17,,DA,results_convolution_2/spectra/spec-1089-52913-0480.fits,spec-1089-52913-0480.fits,1089-52904-01,1089.0,52913.0,480.0,,15.976128432908148,0.0017516122169412,15.921375570267962,0.0016670460191146,15.937036913068148,0.0006172381154824,16.0137573652679,0.0017953076174592,15.828670941478386,0.0005632750942852,15.75405647615343,0.0015378059459503,15.984639960778388,0.0010572551416121,16.220615157211377,0.0047304547856605,15.82389409698026,0.0005926614719753,16.12839195216082,0.0026795522669417,16.350647634611043,0.004542027204386,16.041592663433626,0.0015317558270842
001359.40-110838.6,652,52138,203,3.4974929,-11.144057,18.3,18.42,18.31,20.74,22.82,65370.0,6.03,,DA:M,results_convolution_2/spectra/spec-0652-52138-0203.fits,spec-0652-52138-0203.fits,0652-52128-01,652.0,52138.0,203.0,,17.66567704165056,0.0046658185349923,17.533511293822635,0.0035962625041201,15.380480536213575,0.0005424729009983,15.737234596022724,0.0016546050924218,15.954984346262698,0.0005839484611606,16.882893846579925,0.0021829806557178,15.103908107674954,0.0008115489347862,18.056116011058,0.0196771237163064,16.983314627969186,0.000931633067497,17.968993194422133,0.0094685629327445,18.18222467310384,0.0187358129739842,15.194351240829429,0.0011844778454187
001518.88+135332.9,752,52251,99,3.8286708,13.892475,17.69,17.27,17.24,17.29,17.41,8475.0,8.04,0.619,DA,results_convolution_2/spectra/spec-0752-52251-0099.fits,spec-0752-52251-0099.fits,0752-52247-01,752.0,52251.0,99.0,,17.36734810733288,,17.34087097270372,,17.295325182427383,,17.357396056495055,,17.224149235075878,,17.203780001224395,,17.315526209451342,,17.520069144150845,,17.257050100077727,,17.48097424745763,,17.66442208032013,,17.379123646211873,
001549.03+010937.3,687,52518,455,3.9542758,1.1603621,21.24,20.88,20.61,19.86,19.27,6306.0,7.77,,DAM,results_convolution_2/spectra/spec-0687-52518-0455.fits,spec-0687-52518-0455.fits,0687-52513-01,687.0,52518.0,455.0,,21.216751348808,0.0578244780397484,21.165607486958784,0.0487082334388279,19.9389491856004,0.0104689413775807,20.655849264515744,0.0318559122383043,20.77167393299356,0.0135887495334725,21.108128447704537,0.0423594231048885,19.457862717967224,0.0207956426292719,21.828560661457907,0.3101184669874725,21.103855424960948,0.0167508262659928,21.38378902770082,0.1031392537300279,21.91009603927932,0.291812716735193,19.57698899967641,0.0274275159145906
001549.19+010640.9,1089,52913,599,3.9549412,1.1113563,20.69,20.35,20.05,20.13,20.03,7566.0,8.3,0.775,DA,results_convolution_2/spectra/spec-1089-52913-0599.fits,spec-1089-52913-0599.fits,1089-52904-01,1089.0,52913.0,599.0,,20.60956908056821,0.0279051503480814,20.503162035848423,0.0225356023431567,20.273624135036748,0.009575900439966,20.25062056976656,0.0177372537414852,20.163220363240814,0.0070723468859409,20.27328582935248,0.0167237725076368,20.40093871173428,0.0281603266844379,20.64212910464294,0.100167493931693,20.377132154010415,0.0073460896619896,20.68492177700397,0.0470722386423482,20.81309472086891,0.0847548877422535,20.523307668022504,0.0415967066502962
001556.09-000515.2,389,51795,493,3.9837117,-0.0875523,18.71,18.25,18.29,18.4,18.5,9162.0,8.05,0.626,DA,results_convolution_2/spectra/spec-0389-51795-0493.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001617.50-003301.8,687,52518,166,4.0729035,-0.55050909,20.13,19.66,19.57,19.51,19.6,7546.0,7.83,0.506,DA,results_convolution_2/spectra/spec-0687-52518-0166.fits,spec-0687-52518-0166.fits,0687-52513-01,687.0,52518.0,166.0,,20.16931879282657,0.0249796500374793,20.06798610981404,0.019260247894126,19.62788560087143,0.0064531368077472,19.7519321168106,0.0124276619101846,19.65198774826799,0.0045553202541494,19.772615595402875,0.0119704930320396,19.59583801487137,0.0196110636548817,20.47491920796724,0.0986415537159853,19.895487059596384,0.0057656533146032,20.24514225432701,0.0431100401609623,20.56483288644849,0.1026953542009227,19.64235124245095,0.0228313800116922
001643.35+152410.9,752,52251,584,4.1806456,15.403036,18.88,18.48,18.4,18.4,18.57,7971.0,8.09,0.647,DA,results_convolution_2/spectra/spec-0752-52251-0584.fits,spec-0752-52251-0584.fits,0752-52247-01,752.0,52251.0,584.0,,18.56569088421427,0.0051811448863324,18.53456663057907,0.0046385375178777,18.412276064586216,0.0022184455808091,18.527273195777703,0.0045665746697438,18.412555628988763,0.0017307209947532,18.43150874747325,0.0038697954924848,18.377143718446625,0.0057803886164411,18.652967727203,0.0186904525453785,18.47047786259285,0.0015826372529318,18.61867500715288,0.008355975104168,18.79283339212369,0.0159844804427636,18.44468564242029,0.0076065606997495
001655.50-005604.6,687,52518,100,4.2312304,-0.934601,18.0,17.68,17.93,18.16,18.45,15633.0,7.9,0.563,DA,results_convolution_2/spectra/spec-0687-52518-0100.fits,spec-0687-52518-0100.fits,0687-52513-01,687.0,52518.0,100.0,,17.994920702654404,,17.926494564805814,,18.310496245251905,,18.35271031844145,,18.04997392533469,,17.80008592162016,,18.409263898249517,,18.33929833974052,,17.850159417789065,,18.208617889448583,,18.48397758599821,,18.470577504912107,
001726.64-002451.2,1118,52559,280,4.3609847,-0.4142188,19.66,19.27,19.02,18.17,17.52,6306.0,5.11,,DAM,results_convolution_2/spectra/spec-1118-52559-0280.fits,spec-1118-52559-0280.fits,1118-52550-01,1118.0,52559.0,280.0,,19.317419087867528,0.0108187409761207,19.279821408462816,0.0088224447874249,18.017753016003542,0.0019872793023909,18.794181321638227,0.0065659579267512,18.90659747088444,0.0028772887168044,19.05500919413226,0.0066989170981723,17.51886284022718,0.0035795646952632,19.50462973191181,0.0457258314297254,19.11605704648742,0.0028500426516032,19.54549255535087,0.0212694568876677,19.629086971397577,0.037983137968078,17.64191841412653,0.0052074805871162
001726.64-002451.2,687,52518,153,4.3609864,-0.41422315,19.66,19.27,19.02,18.17,17.52,6301.0,5.06,,DAM,results_convolution_2/spectra/spec-0687-52518-0153.fits,spec-0687-52518-0153.fits,0687-52513-01,687.0,52518.0,153.0,,19.389041330339545,,19.383695668720517,,18.097379178847294,,18.87592156836343,,18.9749570862032,,19.102782192168146,,17.58061039198615,,19.77431689679428,,19.188909206558527,,19.552571360333552,,19.877213308881416,,17.71562758153494,
001736.91+145101.9,753,52233,304,4.4037832,14.850532,18.8,18.33,17.86,17.57,17.29,6300.0,10.0,,DCM,results_convolution_2/spectra/spec-0753-52233-0304.fits,spec-0753-52233-0304.fits,0753-52227-02,753.0,52233.0,304.0,,18.842333953690847,0.0075989527857223,18.767050868596748,0.0061471019615009,17.756076420648533,0.0015116705023738,18.00656866119656,0.0037617916113485,18.09061732233369,0.00149334543401,18.493898315786303,0.0046347669764559,17.49605711821622,0.0030472142834739,18.947709236437937,0.0328010624349602,18.59966193590089,0.00197816362497,18.901436365586058,0.0127300717839521,19.098984381426213,0.0230629778570723,17.570747800900385,0.0041745522224654
001749.25-000955.4,389,51795,112,4.4551898,-0.16538753,16.59,16.88,17.03,16.78,16.47,10108.0,8.33,,DAM,results_convolution_2/spectra/spec-0389-51795-0112.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001749.25-000955.4,687,52518,109,4.4551898,-0.16538753,16.59,16.88,17.03,16.78,16.47,10108.0,8.23,,DAM,results_convolution_2/spectra/spec-0687-52518-0109.fits,spec-0687-52518-0109.fits,0687-52513-01,687.0,52518.0,109.0,,16.678216298069835,0.0025007640346567,16.79507947457673,0.0023837666738951,16.904760603844444,0.0009364966582169,17.119011405753803,0.0024787284118388,17.15968690868879,0.0008875129392358,17.07092900486375,0.0022962788543729,16.64695651976607,0.0017918997463874,16.55836360356927,0.0068009764665342,16.896594176598377,0.0008783549442468,16.581325760976362,0.0036955450019767,16.704799247616187,0.0077980568760358,16.742885968522337,0.0023821259244495
001830.96-095644.5,1912,53293,353,4.629009,-9.945701,14.93,15.03,15.31,15.56,15.8,15604.0,8.37,,DBA,results_convolution_2/spectra/spec-1912-53293-0353.fits,spec-1912-53293-0353.fits,1912-53280-01,1912.0,53293.0,353.0,,15.122420527112864,0.0012531437435489,15.079146536923986,0.0012141463543277,15.704115975756755,0.000515899866333,15.574081963180198,0.0014111413244912,15.419859884815075,0.0004520600175805,15.200949604973836,0.0011853042542128,15.825301928210727,0.0010089490187907,15.218323871948208,0.0044516911341972,15.154654149287438,0.0004465783802146,15.11325991018797,0.0017861892064249,15.360999536393791,0.0044166004098434,15.881246169412115,0.0014423810391389
001836.11+003151.2,688,52203,348,4.6504622,0.53087526,17.82,17.38,17.53,17.72,17.94,11640.0,7.99,0.599,DA,results_convolution_2/spectra/spec-0688-52203-0348.fits,spec-0688-52203-0348.fits,0688-52202-01,688.0,52203.0,348.0,,17.91190243008426,0.0039803827935166,17.75981224571678,0.0032920695563649,17.76873679906148,0.0018281498342782,17.82438671493403,0.0033493882842665,17.56123680987637,0.0011162550755201,17.413761313405296,0.0025021657058581,17.8843461882826,0.0055111073945266,18.372025004976894,0.0197667515903285,17.56297564730989,0.0010565943980508,18.204210915813725,0.0075258411556215,18.48206710063055,0.0153862705956142,17.938265614742782,0.0068843943940608
001840.01+344154.3,1468,52999,181,4.666697,34.698419,0.0,0.0,0.0,0.0,0.0,7297.0,7.8,0.493,DA,results_convolution_2/spectra/spec-1468-52999-0181.fits,spec-1468-52999-0181.fits,1468-52994-01,1468.0,52999.0,181.0,,18.413157905586623,0.0030624858041292,18.386524328988408,0.0026180959556245,18.08079946623183,0.0010787073397356,18.180113149233076,0.0022563141484505,18.11600309738528,0.0007958311642143,18.20500248739992,0.0020762504196903,18.03484544717987,0.0027779475679163,18.55577931763542,0.0103465435078151,18.28193111475921,0.0008701509646362,18.450227008166145,0.0050567018597336,18.69595239247746,0.0106309000568436,18.097258179041862,0.0035604722894905
001853.79+005021.5,687,52518,579,4.7241455,0.83931341,21.01,20.36,19.61,18.77,18.33,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-0687-52518-0579.fits,spec-0687-52518-0579.fits,0687-52513-01,687.0,52518.0,579.0,,20.85255347120009,0.0376773013390917,20.82153322778195,0.0321291379680432,18.75778491901476,0.0030009778492082,19.340577395316352,0.0083512976842775,19.605598582921267,0.0039387821764173,20.362402550925985,0.0183450541604262,18.30873865518024,0.0057946653180147,21.318563616868936,0.1823024027825276,20.45937408420065,0.0082007741338912,21.13354422810847,0.0713381876642105,21.43092679058382,0.1565219139443743,18.408817976600496,0.007507142245608
001908.17+141426.9,752,52251,15,4.7840403,14.2408,18.35,18.03,18.0,18.02,18.15,10114.0,9.57,,DCM:,results_convolution_2/spectra/spec-0752-52251-0015.fits,spec-0752-52251-0015.fits,0752-52247-01,752.0,52251.0,15.0,,18.13561319278136,0.0047862813195275,18.12189732696365,0.0041222670187055,18.11994228701108,0.0019587372361669,18.07615388642143,0.0037444561819715,18.042484440390048,0.0014286664730406,18.016694039168662,0.003278388693814,18.15449052882014,0.0054124689197837,18.205480109880888,0.0169968519015716,18.054234998231717,0.0013735273936592,18.18070273167779,0.0078379857525877,18.35546303020282,0.0146304602023072,18.228073663484643,0.0070698664743133
002006.79+004817.9,688,52203,340,5.0282813,0.80496058,20.18,19.63,19.32,19.32,19.32,6713.0,8.01,,DAM:,results_convolution_2/spectra/spec-0688-52203-0340.fits,spec-0688-52203-0340.fits,0688-52202-01,688.0,52203.0,340.0,,19.89770030370156,0.0163853300504775,19.77818918480356,0.0127967571151633,19.394537428216147,0.0068730930475932,19.455518791202827,0.0094340261668126,19.404027595938835,0.0041140825794703,19.53976380565341,0.0092274615749176,19.30675846374336,0.0187025090205874,20.01956909004712,0.073609339171318,19.642493090025376,0.0040752055621769,19.9569137949971,0.0274821382242308,20.1587116702214,0.0570665763814045,19.402115476636588,0.0237891448215167
002040.11+001106.6,390,51816,423,5.1671168,0.18515676,19.17,18.6,18.44,18.34,18.4,6898.0,7.95,,DA,results_convolution_2/spectra/spec-0390-51816-0423.fits,spec-0390-51816-0423.fits,0390-51812-01,390.0,51816.0,423.0,,18.73420788832872,0.0080510135153112,18.69888056840828,0.0069697457723421,18.4642351213648,0.0030259534312881,18.527273506442747,0.0056556933358891,18.469673118955026,0.0020644032673158,18.553633958975148,0.0054728807095363,18.50881982054647,0.0086851846499245,18.89685329678121,0.0280906034832592,18.6060684626034,0.002287226071705,18.74938142045861,0.0130332313093355,19.039358450275223,0.0326326179203498,18.561579843938297,0.0112060687511398
002040.11+001106.6,390,51900,424,5.1671168,0.18515676,19.17,18.6,18.44,18.34,18.4,6975.0,7.86,0.519,DA,results_convolution_2/spectra/spec-0390-51900-0424.fits,spec-0390-51900-0424.fits,0390-51885-01,390.0,51900.0,424.0,,18.687819647002108,0.0051867063764835,18.655632136677774,0.0045229723332448,18.441207193534986,0.0019357297272186,18.49835621507747,0.0037944274144345,18.43468483472244,0.0014165696191423,18.500343664515604,0.0036441830445619,18.45456821347947,0.005309784959321,18.855635348092825,0.0201677167167753,18.56008228425548,0.0015110291713543,18.73925386660776,0.0082956601759816,18.982980136374582,0.0197240058083202,18.511425006708897,0.0068026319676385
002040.11+001106.6,687,52518,637,5.1671168,0.18515676,19.17,18.6,18.44,18.34,18.4,7024.0,7.89,,DA,results_convolution_2/spectra/spec-0687-52518-0637.fits,spec-0687-52518-0637.fits,0687-52513-01,687.0,52518.0,637.0,,18.88634100704798,0.0087626885385473,18.83851223437511,0.0072769814084483,18.59492187479018,0.0024669798843415,18.70587189316138,0.0052402098140479,18.666388844881403,0.0019409813879324,18.72362020533587,0.0052966137793951,18.58569808323096,0.0066601713604611,19.072595458880578,0.0407202073545185,18.769253438317627,0.0023463213750916,18.92111650326128,0.0138213092317696,19.183474197183703,0.028588812731078,18.685530387119947,0.0086563064962735
002049.39+004435.1,390,51816,448,5.2057727,0.74307731,17.03,16.79,16.72,16.77,16.91,8894.0,8.63,,DA,results_convolution_2/spectra/spec-0390-51816-0448.fits,spec-0390-51816-0448.fits,0390-51812-01,390.0,51816.0,448.0,,16.8382955751134,0.0026145092583774,16.829754290250598,0.0024043433881796,16.900356803233585,0.0010246873848368,16.97461588895873,0.0024767976027552,16.811778173647916,0.0008076312012839,16.753165046268784,0.0021353597972039,16.9264034767832,0.0023989072611726,16.93733152177412,0.007174572741278,16.778986868536855,0.0008413822239246,16.8740084141942,0.0040300050673577,17.079824291285654,0.0085058751046949,16.98888926732422,0.003211169183999
002049.39+004435.1,390,51900,455,5.2057727,0.74307731,17.03,16.79,16.72,16.77,16.91,8862.0,8.62,0.979,DA,results_convolution_2/spectra/spec-0390-51900-0455.fits,spec-0390-51900-0455.fits,0390-51885-01,390.0,51900.0,455.0,,16.7835807225185,0.0016029936043718,16.769660136574707,0.0014667542232407,16.89728218175349,0.0006429598111165,16.95606909879026,0.0015387438734847,16.78629777210363,0.0005084401125812,16.69671833421551,0.0012992361697847,16.9461302315078,0.0015572466571949,16.9301816380817,0.0055153902374545,16.723841555331738,0.000514905601209,16.828592096630807,0.0024478306940143,17.065160594816724,0.0054915543707915,17.006248501730703,0.0020707323480506
002049.39+004435.1,687,52518,628,5.2057727,0.74307731,17.03,16.79,16.72,16.77,16.91,8807.0,8.61,,DA,results_convolution_2/spectra/spec-0687-52518-0628.fits,spec-0687-52518-0628.fits,0687-52513-01,687.0,52518.0,628.0,,17.265231583562745,0.0031628181860777,17.228462874146494,0.0028101054148376,17.061341367153695,0.0010218088334352,17.158478937387095,0.0025206766340486,17.01100778740892,0.000836246598054,17.028388908049145,0.0022686332047817,17.08664623968742,0.0023736802001731,17.360186387551487,0.0117149024207849,17.112900897974164,0.0009368926809867,17.353400683332573,0.0049715863243857,17.50861280274966,0.0088539531997964,17.154417333426103,0.0031202160433374
002128.60+150223.7,753,52233,432,5.3691563,15.03993,18.67,18.17,17.96,17.92,17.98,6301.0,10.0,,DCM,results_convolution_2/spectra/spec-0753-52233-0432.fits,spec-0753-52233-0432.fits,0753-52227-02,753.0,52233.0,432.0,,18.37538681671557,,18.26708658886212,,17.968398876474588,,17.96452750851099,,17.96997319015724,,18.055289486307736,,17.93010859531268,,18.4594214398194,,18.14848728050045,,18.442282994508357,,18.602520643343446,,17.995059437923494,
002157.91-110331.6,1913,53321,257,5.491286,-11.058787,19.23,18.55,18.11,17.05,16.29,6380.0,5.0,,DAM,results_convolution_2/spectra/spec-1913-53321-0257.fits,spec-1913-53321-0257.fits,1913-53307-01,1913.0,53321.0,257.0,,18.896272545945088,,18.852948809120967,,17.095675270952675,,17.949540149405415,,18.183403727175467,,18.5261371273408,,16.538656143011018,,19.143711875817,,18.621963651303425,,19.045566178040023,,19.282139758938666,,16.679018527959478,
002207.65-101423.5,653,52145,225,5.5318831,-10.239859,19.91,19.78,20.07,20.26,20.56,19657.0,6.83,,DA,results_convolution_2/spectra/spec-0653-52145-0225.fits,spec-0653-52145-0225.fits,0653-52144-01,653.0,52145.0,225.0,,19.49871377415972,0.0132557326634836,19.5651251502887,0.0111331433677477,20.36590228671732,0.010646191632546,20.332276381662176,0.0181251852735587,20.066386979795148,0.0059897937512171,19.77876769468337,0.0102977902354848,20.32597671759532,0.0306848609256964,19.69416813973185,0.0591835702161392,19.66613917777746,0.0041802997866502,19.60060945335629,0.0247611035005624,19.810325061515293,0.052956468494416,20.34860233534338,0.0399653111414172
002207.65-101423.6,1913,53321,196,5.531893,-10.239877,19.91,19.78,20.07,20.26,20.56,21493.0,7.4,0.415,DA,results_convolution_2/spectra/spec-1913-53321-0196.fits,spec-1913-53321-0196.fits,1913-53307-01,1913.0,53321.0,196.0,,19.69217354768245,0.007282367119121,19.72005751158853,0.0063316035639911,20.32502907481381,0.0075161510351261,20.305852520345876,0.0109462007644079,20.09980090271666,0.003831769875884,19.835669409871198,0.006104027626612,20.47352007897052,0.0250988436527917,19.88388411597065,0.0262534633164226,19.77122316193435,0.0023856328549765,19.819594349375272,0.0130987105077611,20.00060151163381,0.0274883308618722,20.54956431278344,0.0307344568467165
002305.57-101939.4,653,52145,195,5.7731923,-10.327624,20.52,20.28,20.53,20.9,20.6,17622.0,7.73,,DA,results_convolution_2/spectra/spec-0653-52145-0195.fits,spec-0653-52145-0195.fits,0653-52144-01,653.0,52145.0,195.0,,20.015806963322422,0.0200905361403266,20.063161744007253,0.016814353172647,20.70087552301369,0.0143233020101947,20.688022497736988,0.0244919004861252,20.426608647116502,0.0081367129279016,20.157368969048584,0.0139927673643869,20.66540891925937,0.041290100666609,20.04924093354648,0.077513950186367,20.094000665300022,0.0059181176482955,20.087240618972125,0.0369656218745658,20.215314500609928,0.0750470575810692,20.952769447320183,0.0682096933240933
002305.57-101939.6,1913,53321,168,5.773195,-10.327655,20.52,20.28,20.53,20.9,20.6,20282.0,7.92,0.583,DA,results_convolution_2/spectra/spec-1913-53321-0168.fits,spec-1913-53321-0168.fits,1913-53307-01,1913.0,53321.0,168.0,,20.306752269005425,0.0123996023500133,20.317839291408863,0.0105310496775535,21.04282649239681,0.0142281947279297,20.848667886394036,0.017279228111182,20.66755213520845,0.0062510812402,20.350858670485103,0.0094508657136362,21.55180247240886,0.0688270736916032,20.390523698291624,0.0431704946964008,20.31650121848597,0.0037753193870259,20.41486382288792,0.0222228339111707,20.51636652971124,0.048299598607531,21.639723891276997,0.0848073858465809
002309.03-003342.1,688,52203,164,5.787645,-0.56169714,16.54,16.27,16.55,16.84,17.06,15990.0,8.07,0.651,DA,results_convolution_2/spectra/spec-0688-52203-0164.fits,spec-0688-52203-0164.fits,0688-52202-01,688.0,52203.0,164.0,,16.398951079607876,0.0020324398920091,16.32077679189799,0.0018697022056385,16.835982574577663,0.0009307924335276,16.846331244808702,0.0021647547563048,16.543504615835978,0.0006798034032738,16.258004717649193,0.0016937455993852,16.961303041195713,0.0027114284337734,16.67792302195644,0.0055997640171915,16.289366315215766,0.0006660526256219,16.60144096657094,0.0032541285962728,16.823190206936893,0.0056687956959656,17.024060337781073,0.0033863303662588
